# OGLE EWS map.dat file for OGLE-2024-BLG-0521
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
 67057 1041.86 1859.58 20.352  1.431 18.921  84   0 0.116 3222   4 0.099
 67058 1051.09 1859.59 99.999  9.999 18.547   0   0 9.999 3226   3 0.070
 67069 1038.83 1864.00 20.730  1.806 18.924  85   0 0.126 3224   6 0.103
 67070 1086.34 1863.04 20.364  9.999 99.999  83   0 0.128    0   0 9.999
 67075  958.05 1865.08 99.999  9.999 19.005   0   0 9.999 3215   4 0.100
 67076  987.28 1865.72 20.255  1.640 18.615  82   0 0.079 3219   4 0.078
 67077 1009.66 1865.06 99.999  9.999 18.384   0   0 9.999 3230   6 0.078
 67078 1030.01 1865.94 20.776  1.959 18.817  82   0 0.147 3220   4 0.088
 67081 1059.61 1866.56 20.559  1.781 18.779  81   1 0.098 3215   6 0.085
 67082 1019.30 1867.52 20.364  1.697 18.667  83   0 0.110 3220   6 0.080
 67083 1044.33 1869.82 20.158  1.654 18.504  84   0 0.093 3225   4 0.070
 67087  968.74 1867.53 99.999  9.999 18.994   0   0 9.999 3222   4 0.133
 67089  962.13 1867.97 20.118  1.253 18.865  83   1 0.082 3223   5 0.100
 67090 1051.69 1870.04 99.999  9.999 19.135   0   0 9.999 3216   7 0.118
 67096  946.79 1871.97 20.713  1.954 18.760  83   0 0.146 3216   9 0.092
 67097 1089.10 1869.68 20.659  1.431 19.227  81   0 0.162 3191  12 0.173
 67104  986.04 1871.03 20.840  1.747 19.093  81   0 0.133 3217   6 0.116
 67109 1003.02 1871.63 20.728  1.787 18.941  82   0 0.142 3227   2 0.101
 67112  995.07 1877.06 20.094  1.524 18.570  84   0 0.092 3221   7 0.071
 67117 1087.10 1876.28 20.867  1.917 18.950  83   0 0.151 3223   1 0.110
 67122 1007.88 1878.74 20.467  1.987 18.480  83   0 0.094 3225   3 0.067
 67126  985.02 1879.12 99.999  9.999 18.373   0   0 9.999 3220  10 0.109
 67133 1066.04 1880.94 99.999  9.999 19.289   0   0 9.999 3218   8 0.120
 67138 1003.22 1882.16 20.791  1.997 18.795  82   0 0.144 3228   3 0.098
 67141  995.36 1883.83 20.124  1.656 18.468  83   0 0.079 3223   4 0.065
 67143 1045.22 1882.70 20.910  1.755 19.155  83   1 0.168 3222   4 0.126
 67148  970.39 1886.20 99.999  9.999 19.077   0   0 9.999 3219   6 0.117
 67149 1033.49 1886.79 20.586  1.869 18.717  80   0 0.131 3225   4 0.078
 67155 1073.19 1887.38 20.829  1.884 18.945  82   0 0.141 3225   3 0.092
 67157  942.20 1887.94 20.814  1.931 18.883  81   1 0.149 3219   4 0.081
 67158 1086.93 1887.54 20.720  1.716 19.004  83   0 0.148 3221   4 0.106
 67163  959.04 1890.09 20.150  1.731 18.418  84   0 0.084 3219   7 0.055
 67164 1017.01 1890.98 20.269  1.843 18.425  84   0 0.089 3221   4 0.064
 67165 1038.80 1888.68 21.126  1.962 19.164  81   0 0.226 3222   5 0.124
 67174  969.28 1889.70 20.354  1.392 18.961  83   0 0.095 3214   7 0.101
 67175 1051.80 1892.12 99.999  9.999 19.847   0   0 9.999 3188   2 0.288
 67176 1062.57 1891.16 20.999  2.051 18.948  83   0 0.203 3216   6 0.095
 67177 1080.37 1890.92 20.451  1.570 18.882  81   0 0.100 3218   5 0.085
 67178 1095.06 1891.98 20.510  2.040 18.470  82   1 0.112 3223   4 0.070
 67183 1043.88 1893.50 20.928  1.877 19.051  82   0 0.151 3221   2 0.119
 67189  967.31 1893.47 20.722  1.910 18.812  83   0 0.131 3223   4 0.082
 67190  972.95 1894.62 99.999  9.999 18.782   0   0 9.999 3224   6 0.091
 67191  979.97 1892.41 19.658  1.325 18.333  84   0 0.063 3218  10 0.065
 67194 1015.21 1895.48 20.773  1.568 19.205  84   0 0.145 3219   2 0.139
 67197  987.33 1896.20 20.995  2.025 18.970  82   0 0.172 3224   1 0.102
 67198  994.45 1896.08 20.908  1.951 18.957  82   1 0.170 3223   6 0.094
 67199 1070.01 1895.62 99.999  9.999 19.133   0   0 9.999 3220   5 0.131
 67203  958.70 1898.53 20.496  1.914 18.582  82   1 0.090 3220   6 0.064
 67204  977.29 1897.25 99.999  9.999 18.802   0   0 9.999 3217   8 0.088
 67206 1079.13 1899.15 20.350  1.639 18.711  82   0 0.125 3223   5 0.080
 67213 1063.02 1899.49 99.999  9.999 18.954   0   0 9.999 3213   5 0.122
 67216 1056.68 1900.07 99.999  9.999 19.159   0   0 9.999 3210   7 0.169
 67217  939.43 1902.07 20.366  1.638 18.728  82   0 0.103 3216   8 0.076
 67218  990.73 1902.17 20.408  1.685 18.723  82   0 0.101 3221   4 0.074
 67222  946.74 1903.24 20.568  1.721 18.846  81   0 0.126 3220   3 0.080
 67223  979.95 1902.03 99.999  9.999 19.270   0   0 9.999 3217   3 0.118
 67226 1020.97 1903.07 20.522  1.417 19.105  84   0 0.112 3215   8 0.119
 67227 1026.32 1904.06 20.444  1.949 18.496  85   0 0.142 3222   3 0.066
 67231 1015.51 1905.18 20.498  2.092 18.406  84   0 0.156 3229   6 0.078
 67232 1063.45 1905.42 99.999  9.999 19.039   0   0 9.999 3219   6 0.149
 67233 1089.01 1904.42 20.669  1.650 19.019  80   0 0.144 3222   3 0.100
 67238  958.82 1908.34 20.048  1.649 18.399  82   1 0.074 3219  10 0.053
 67247 1076.73 1908.22 99.999  9.999 19.026   0   0 9.999 3208   8 0.154
 67253 1089.83 1909.87 19.968  1.261 18.707  82   0 0.074 3222   6 0.080
 67258  976.82 1913.78 20.320  1.805 18.515  82   0 0.105 3217   9 0.061
 67259 1043.83 1913.29 20.724  1.729 18.994  82   0 0.130 3221   6 0.110
 67262 1015.13 1914.41 20.361  1.843 18.518  84   0 0.134 3222   6 0.067
 67264 1085.45 1913.98 99.999  9.999 18.957   0   0 9.999 3224   5 0.127
 67270 1003.91 1917.24 20.685  1.903 18.782  81   1 0.131 3221   8 0.077
 67278  967.29 1918.57 20.143  1.691 18.452  82   0 0.083 3223   4 0.056
 67279  985.37 1918.83 20.777  1.883 18.894  84   0 0.150 3217   7 0.083
 67284 1010.17 1919.41 20.991  1.825 19.165  79   0 0.176 3218   4 0.111
 67285 1081.29 1922.86 20.628  1.837 18.791  83   0 0.165 3220   7 0.086
 67288 1027.28 1923.34 20.688  1.856 18.832  81   0 0.129 3221   4 0.082
 67294  949.20 1924.50 20.310  1.653 18.657  81   0 0.081 3223   4 0.067
 67295 1004.39 1923.60 20.572  1.914 18.658  82   0 0.127 3221   4 0.071
 67302 1049.07 1924.71 20.660  1.594 19.067  80   0 0.116 3221   6 0.103
 67304  940.87 1927.11 20.476  1.278 19.198  82   0 0.103 3226   3 0.117
 67306  968.94 1927.62 19.628  1.179 18.449  82   1 0.046 3220   6 0.059
 67311  952.57 1929.92 20.248  1.693 18.555  82   0 0.069 3220   6 0.061
 67312 1081.72 1929.67 20.061  1.614 18.448  82   0 0.080 3220   6 0.060
 67320 1051.45 1931.26 20.807  1.530 19.277  81   0 0.181 3218   4 0.128
 67324  970.58 1932.59 20.384  1.737 18.647  81   0 0.118 3222   7 0.072
 67325  981.91 1932.01 20.945  1.906 19.039  80   0 0.141 3212   6 0.095
 67331 1029.66 1934.24 20.380  1.774 18.606  81   1 0.100 3219   9 0.071
 67332 1077.56 1933.99 20.653  1.719 18.933  82   1 0.138 3218   7 0.103
 67334  950.81 1934.61 20.545  1.883 18.662  85   0 0.122 3223   5 0.069
 67335  958.07 1933.86 21.052  2.122 18.930  84   0 0.215 3218   5 0.086
 67343 1035.05 1937.30 20.756  1.961 18.795  81   0 0.153 3197  23 0.090
 67345 1064.15 1938.26 99.999  9.999 18.547   0   0 9.999 3219   5 0.078
 67346 1084.48 1938.49 99.999  9.999 18.557   0   0 9.999 3223   4 0.150
 67351 1076.08 1940.13 20.534  1.714 18.820  83   0 0.141 3205   9 0.124
 67358  970.48 1941.86 20.231  1.850 18.381  82   0 0.104 3223   1 0.057
 67359  977.57 1943.78 19.955  1.240 18.715  84   0 0.079 3221   3 0.077
 67364 1095.39 1942.59 20.673  1.947 18.727  83   0 0.151 3223   5 0.096
 67367  953.77 1946.07 20.622  2.136 18.487  82   0 0.145 3227   3 0.063
 67371  995.89 1946.59 20.310  1.396 18.914  84   0 0.102 3214  12 0.110
 67372 1009.95 1946.25 20.010  1.644 18.366  83   0 0.075 3226   4 0.064
 67373 1060.82 1943.96 99.999  9.999 18.894   0   0 9.999 3216   8 0.088
 67376  960.20 1948.13 20.206  1.590 18.616  85   0 0.091 3229   3 0.086
 67377 1026.71 1946.11 20.482  1.664 18.818  81   0 0.098 3203  23 0.091
 67382 1035.00 1949.28 20.306  1.398 18.907  82   0 0.098 3196  31 0.110
 67384 1098.54 1953.67 20.331  1.700 18.631  83   0 0.111 3222   5 0.077
 67393  964.10 1949.67 99.999  9.999 18.891   0   0 9.999 3217   7 0.119
 67401  952.46 1953.33 20.222  1.705 18.516  85   0 0.113 3225   6 0.076
 67402  966.31 1956.02 99.999  9.999 18.732   0   0 9.999 3222   4 0.098
 67403 1084.25 1953.08 20.729  1.943 18.786  82   0 0.172 3221   6 0.090
 67405  999.46 1955.62 99.999  9.999 18.050   0   0 9.999 3225  10 0.110
 67411  976.68 1956.01 20.384  1.803 18.581  83   0 0.118 3221   2 0.069
 67414  948.37 1957.14 20.223  1.148 19.074  84   0 0.128 3225   5 0.116
 67415  983.93 1956.23 20.487  1.831 18.656  83   0 0.110 3226   5 0.080
 67429  990.54 1959.34 20.870  1.850 19.020  80   0 0.150 3209  11 0.133
 67430 1031.79 1961.09 99.999  9.999 19.411   0   0 9.999 3224   2 0.154
 67445  941.71 1964.77 19.454  1.073 18.382  84   0 0.054 3223   6 0.064
 67446 1038.73 1964.90 20.502  1.624 18.878  83   0 0.110 3229   0 0.093
 67447 1099.08 1965.92 20.468  1.335 19.133  82   0 0.107 3220   1 0.114
 67453  947.87 1967.21 99.999  9.999 18.945   0   0 9.999 3219   3 0.166
 67454 1054.16 1966.99 20.093  1.648 18.445  81   0 0.094 3218   4 0.062
 67458  936.00 1968.47 19.974  1.434 18.540  83   0 0.074 3220   9 0.066
 67459  972.84 1967.63 20.574  1.892 18.682  82   1 0.111 3222   3 0.076
 67463 1061.53 1968.33 99.999  9.999 18.616   0   0 9.999 3221   1 0.118
 67465  994.13 1969.83 99.999  9.999 18.599   0   0 9.999 3199  15 0.110
 67466 1083.59 1971.55 20.351  1.534 18.817  84   0 0.092 3222   5 0.084
 67470 1079.48 1970.76 20.514  1.408 19.106  83   0 0.127 3215   4 0.124
 67473  942.05 1969.13 99.999  9.999 19.125   0   0 9.999 3223   1 0.155
 67474 1070.10 1977.76 19.861  1.480 18.381  83   1 0.095 3225   6 0.086
 67476 1073.47 1973.09 99.999  9.999 18.715   0   0 9.999 3218   7 0.166
 67479  994.14 1975.57 99.999  9.999 18.531   0   0 9.999 3215  14 0.077
 67480 1054.11 1976.53 20.387  1.633 18.754  82   1 0.120 3219   5 0.084
 67483 1031.59 1976.85 20.220  1.604 18.616  83   0 0.102 3226   4 0.081
 67484 1038.74 1976.82 20.086  1.528 18.558  82   0 0.124 3223   4 0.132
 67486  941.01 1977.39 19.487  1.074 18.413  85   0 0.123 3225   8 0.104
 67487  986.91 1976.95 20.764  1.918 18.846  81   1 0.110 3221   9 0.089
 67488 1066.69 1978.39 99.999  9.999 18.963   0   0 9.999 3215   8 0.139
 67491 1011.89 1977.63 20.292  1.116 19.176  84   0 0.107 3212   3 0.153
 67496  979.54 1980.68 20.675  1.948 18.727  84   0 0.144 3229   2 0.088
 67497  995.03 1979.48 20.037  1.409 18.628  84   0 0.075 3222   4 0.075
 67500 1033.25 1980.65 20.627  1.623 19.003  84   0 0.106 3221   7 0.103
 67503  986.97 1981.90 21.147  2.302 18.845  81   0 0.181 3223   2 0.085
 67504 1064.35 1982.23 20.492  1.498 18.994  82   0 0.121 3207  10 0.105
 68477 1006.92 1720.04 20.932  1.697 19.235  84   0 0.163 3221   7 0.125
 68485 1029.80 1859.00 19.894  1.165 18.729  84   0 0.065 3222   4 0.104
 68486 1062.05 1859.42 99.999  9.999 19.223   0   0 9.999 3217   6 0.126
 68489 1035.32 1930.16 19.579  0.893 18.686  83   0 0.056 3223   5 0.082
 68491 1069.93 1953.90 19.694  0.929 18.765  84   0 0.057 3222   7 0.085
 68517 1062.97 1838.74 99.999  9.999 19.539   0   0 9.999 3215   4 0.169
 68522  966.85 1738.31 21.008  1.610 19.398  82   0 0.174 3205   0 0.192
 68533  952.56 1980.08 20.398  0.846 19.552  85   0 0.186 3140   7 0.238
 68537 1043.35 1693.14 19.940  0.820 19.121  84   0 0.082 3221   5 0.116
 68545 1092.76 1736.20 20.009  0.815 19.193  84   1 0.088 3220   7 0.145
 68547 1010.75 1741.05 99.999  9.999 19.470   0   0 9.999 3206   4 0.159
 68552 1053.77 1827.10 99.999  9.999 19.832   0   0 9.999 3192   4 0.231
 68561 1098.10 1892.02 99.999  9.999 19.610   0   0 9.999 3207   6 0.202
 68563  976.69 1917.52 20.778  1.664 19.115  84   0 0.153 3217   5 0.106
 68569  986.78 1957.34 20.487  0.944 19.543  83   0 0.110 3188   8 0.176
 68612 1098.24 1689.03 21.346  1.741 19.605  82   0 0.285 3205   6 0.200
 68617  998.15 1689.39 99.999  9.999 19.840   0   0 9.999 3192   3 0.252
 68618 1024.74 1687.89 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 68622 1016.56 1693.46 99.999  9.999 99.999   0   0 9.999    0   0 9.999
 68623  956.68 1694.88 20.075  1.154 18.921  85   0 0.108 3228   4 0.148
 68624 1009.15 1695.46 20.988  1.841 19.147  82   0 0.195 3167   5 0.172
 68629  969.01 1694.53 99.999  9.999 19.053   0   0 9.999 3217   5 0.134
 68630  981.25 1694.42 99.999  9.999 19.855   0   0 9.999 3182   2 0.227
 68631  992.07 1695.81 20.727  1.558 19.170  83   0 0.136 3223   2 0.120
 68639 1017.39 1697.05 21.193  1.548 19.645  80   0 0.219 3188   1 0.272
 68640 1034.62 1697.06 99.999  9.999 19.792   0   0 9.999 3208   0 0.276
 68641 1044.92 1698.99 99.999  9.999 19.036   0   0 9.999 3222   0 0.107
 68643 1090.42 1697.46 99.999  9.999 19.395   0   0 9.999 3213   4 0.197
 68649 1072.51 1700.57 21.282  2.028 19.255  82   0 0.255 3219   7 0.136
 68651  957.64 1700.80 99.999  9.999 20.084   0   0 9.999 3176   0 0.393
 68654  964.14 1703.10 99.999  9.999 19.356   0   0 9.999 3216   4 0.181
 68655 1045.39 1706.45 20.852  1.812 19.040  83   0 0.166 3221   2 0.116
 68658 1076.01 1703.27 99.999  9.999 19.876   0   0 9.999 3201   5 0.214
 68665 1059.16 1707.02 99.999  9.999 19.275   0   0 9.999 3218   4 0.133
 68666 1065.24 1704.73 99.999  9.999 19.546   0   0 9.999 3220   5 0.174
 68669  992.94 1707.52 21.090  2.001 19.090  82   1 0.181 3220   4 0.111
 68675  955.54 1708.92 99.999  9.999 19.885   0   0 9.999 3201   0 0.296
 68677 1046.25 1709.87 99.999  9.999 19.353   0   0 9.999 3213   9 0.143
 68678 1054.27 1709.31 99.999  9.999 19.956   0   0 9.999 3195   3 0.234
 68679 1070.80 1709.82 21.419  1.823 19.596  81   0 0.304 3201   9 0.163
 68684  987.00 1710.30 99.999  9.999 19.812   0   0 9.999 3199   4 0.192
 68688 1019.15 1710.95 21.558  2.288 19.270  80   0 0.246 3174   4 0.159
 68691  998.58 1716.99 21.139  1.706 19.433  81   0 0.186 3217   3 0.143
 68693 1024.92 1716.00 99.999  9.999 18.514   0   0 9.999 3200   3 0.247
 68694 1049.02 1715.31 99.999  9.999 19.139   0   0 9.999 3215   7 0.115
 68695 1057.15 1715.09 99.999  9.999 19.217   0   0 9.999 3220   3 0.118
 68703  983.07 1716.68 99.999  9.999 20.176   0   0 9.999 3136   0 0.307
 68708 1076.83 1718.71 99.999  9.999 19.550   0   0 9.999 3223   2 0.163
 68714  963.95 1718.65 99.999  9.999 19.932   0   0 9.999 3133   1 0.268
 68715 1011.74 1719.17 19.853  0.441 19.412  83   0 0.078 3195   6 0.187
 68717  994.62 1721.16 99.999  9.999 19.626   0   0 9.999 3212   6 0.167
 68726  989.60 1722.59 99.999  9.999 19.979   0   0 9.999 3186   4 0.234
 68728  981.78 1723.79 99.999  9.999 19.987   0   0 9.999 3145   2 0.257
 68731  969.85 1722.12 99.999  9.999 19.877   0   0 9.999 3177   3 0.253
 68732  973.98 1725.07 99.999  9.999 19.768   0   0 9.999 3172   2 0.260
 68733 1069.91 1724.93 99.999  9.999 19.605   0   0 9.999 3219   4 0.176
 68745  947.08 1729.61 99.999  9.999 19.536   0   0 9.999 3214   6 0.158
 68746 1076.00 1728.83 99.999  9.999 19.594   0   0 9.999 3218   3 0.174
 68748  939.37 1729.65 99.999  9.999 19.739   0   0 9.999 3207   2 0.198
 68749 1018.84 1729.22 99.999  9.999 20.146   0   0 9.999 3094   0 0.336
 68750 1064.64 1730.15 99.999  9.999 20.193   0   0 9.999 3126   0 0.291
 68753 1045.13 1730.98 99.999  9.999 19.520   0   0 9.999 3208   1 0.200
 68754 1050.69 1730.34 99.999  9.999 19.790   0   0 9.999 3199   6 0.199
 68759 1009.35 1731.99 99.999  9.999 19.316   0   0 9.999 3226   1 0.188
 68765 1016.64 1731.65 99.999  9.999 19.688   0   0 9.999 3173   6 0.201
 68774 1046.59 1735.74 20.723  1.078 19.645  84   0 0.158 3208   3 0.197
 68775 1077.93 1736.42 99.999  9.999 19.299   0   0 9.999 3211  10 0.137
 68783 1050.07 1738.10 99.999  9.999 20.078   0   0 9.999 3164   3 0.263
 68784 1044.89 1739.49 99.999  9.999 19.502   0   0 9.999 3214   5 0.182
 68787  936.51 1741.01 99.999  9.999 19.753   0   0 9.999 3195   2 0.200
 68792  957.05 1740.31 99.999  9.999 19.128   0   0 9.999 3216  10 0.123
 68803  964.27 1745.34 99.999  9.999 19.330   0   0 9.999 3206   8 0.134
 68804 1042.33 1743.90 21.112  1.741 19.371  83   0 0.218 3219   5 0.164
 68808 1036.02 1745.95 99.999  9.999 19.929   0   0 9.999 3197   2 0.231
 68817  971.94 1747.46 21.171  1.842 19.329  80   0 0.170 3218   4 0.127
 68820  949.20 1748.49 99.999  9.999 19.534   0   0 9.999 3215   5 0.171
 68821 1064.13 1747.93 99.999  9.999 19.566   0   0 9.999 3204   5 0.192
 68833  944.12 1752.02 21.375  1.770 19.604  81   0 0.282 3213   6 0.166
 68840  973.92 1752.98 99.999  9.999 19.766   0   0 9.999 3213   1 0.188
 68846  939.75 1758.03 21.065  1.939 19.126  81   0 0.161 3222   8 0.107
 68847 1033.15 1757.27 21.241  1.737 19.504  81   0 0.238 3208   3 0.158
 68848 1063.30 1756.48 21.589  1.965 19.624  78   0 0.274 3209   3 0.184
 68851  948.57 1757.27 99.999  9.999 19.528   0   0 9.999 3219   5 0.154
 68852 1090.85 1758.99 21.337  1.914 19.423  81   0 0.267 3218   5 0.145
 68860  980.53 1759.91 21.372  1.476 19.896  80   0 0.241 3201   5 0.210
 68863 1036.37 1762.03 99.999  9.999 19.844   0   0 9.999 3205   2 0.212
 68865  977.84 1763.99 99.999  9.999 19.714   0   0 9.999 3211   4 0.179
 68866 1029.96 1763.17 99.999  9.999 19.824   0   0 9.999 3203   4 0.192
 68867 1075.92 1762.84 99.999  9.999 20.064   0   0 9.999 3195   3 0.249
 68870  936.48 1764.50 99.999  9.999 19.868   0   0 9.999 3207   1 0.210
 68871  988.03 1763.44 99.999  9.999 19.672   0   0 9.999 3201   3 0.192
 68872 1010.33 1764.16 99.999  9.999 20.008   0   0 9.999 3183   2 0.243
 68881 1019.28 1766.58 99.999  9.999 19.659   0   0 9.999 3207   5 0.170
 68884 1013.06 1768.65 21.183  1.796 19.387  79   0 0.173 3205   5 0.153
 68885  968.40 1768.87 99.999  9.999 19.128   0   0 9.999 3223   3 0.115
 68886 1059.34 1768.73 99.999  9.999 19.645   0   0 9.999 3205   6 0.190
 68890  941.80 1769.81 99.999  9.999 19.386   0   0 9.999 3216   4 0.128
 68895  983.49 1772.72 20.988  1.706 19.283  79   0 0.179 3218   4 0.118
 68897  952.49 1775.84 99.999  9.999 19.165   0   0 9.999 3218   7 0.104
 68898  953.45 1771.47 99.999  9.999 19.906   0   0 9.999 3202   4 0.201
 68899 1028.44 1772.35 99.999  9.999 19.775   0   0 9.999 3211   5 0.188
 68902  948.17 1773.46 99.999  9.999 19.519   0   0 9.999 3219   4 0.147
 68903 1062.50 1773.50 99.999  9.999 19.827   0   0 9.999 3203   2 0.231
 68904 1096.00 1775.22 20.881  1.908 18.974  79   0 0.160 3223   3 0.094
 68916 1021.78 1778.03 21.200  1.209 19.991  83   0 0.196 3178   4 0.239
 68923  963.06 1779.76 99.999  9.999 19.589   0   0 9.999 3212   3 0.173
 68924  991.98 1780.33 20.929  1.956 18.973  81   0 0.140 3225   3 0.090
 68925 1042.70 1780.07 99.999  9.999 19.873   0   0 9.999 3215   4 0.212
 68928 1078.94 1782.11 99.999  9.999 19.703   0   0 9.999 3219   1 0.180
 68931  999.08 1781.73 99.999  9.999 19.931   0   0 9.999 3219   1 0.213
 68934  939.83 1784.58 21.358  2.269 19.089  82   0 0.235 3218   4 0.097
 68935 1060.56 1784.30 20.249  0.443 19.806  83   0 0.111 3202   1 0.209
 68937  960.68 1784.58 99.999  9.999 19.479   0   0 9.999 3212   5 0.172
 68946 1091.97 1790.13 99.999  9.999 19.940   0   0 9.999 3165   3 0.237
 68951 1011.16 1792.94 19.764  1.072 18.692  84   0 0.070 3221   7 0.082
 68952 1039.96 1793.41 21.123  1.619 19.505  83   0 0.231 3214   3 0.189
 68953 1079.01 1791.84 99.999  9.999 19.745   0   0 9.999 3205   3 0.191
 68956  942.67 1792.86 99.999  9.999 19.658   0   0 9.999 3214   4 0.160
 68957  972.64 1792.43 99.999  9.999 19.929   0   0 9.999 3174   2 0.246
 68958  984.81 1793.92 99.999  9.999 19.464   0   0 9.999 3220   2 0.141
 68967 1008.60 1797.79 99.999  9.999 19.726   0   0 9.999 3192   3 0.222
 68968 1034.27 1795.74 99.999  9.999 19.702   0   0 9.999 3200   3 0.226
 68970  979.26 1797.00 99.999  9.999 19.043   0   0 9.999 3216   6 0.117
 68971 1068.57 1796.83 99.999  9.999 19.217   0   0 9.999 3224   2 0.179
 68972 1089.49 1797.12 99.999  9.999 19.560   0   0 9.999 3213   4 0.166
 68975  975.41 1798.19 99.999  9.999 19.181   0   0 9.999 3220   1 0.198
 68976  994.49 1799.76 99.999  9.999 19.565   0   0 9.999 3210   2 0.182
 68977 1053.57 1798.50 99.999  9.999 19.859   0   0 9.999 3196   4 0.220
 68983  985.13 1799.40 99.999  9.999 19.811   0   0 9.999 3212   4 0.199
 68984 1021.59 1798.59 19.814  0.411 19.403  84   0 0.078 3212   6 0.163
 68986  952.28 1801.60 20.956  1.516 19.440  82   1 0.138 3216   4 0.135
 68987 1003.64 1801.98 99.999  9.999 19.326   0   0 9.999 3210   7 0.156
 68991  982.16 1801.61 99.999  9.999 20.003   0   0 9.999 3197   5 0.240
 68995 1011.71 1804.11 99.999  9.999 19.302   0   0 9.999 3207   3 0.187
 69007 1062.89 1806.63 99.999  9.999 19.898   0   0 9.999 3195   4 0.229
 69013 1050.22 1809.25 21.029  1.721 19.308  82   0 0.148 3221   1 0.130
 69017 1097.92 1810.37 20.548  1.483 19.065  83   0 0.106 3219   5 0.119
 69019  938.20 1810.07 99.999  9.999 20.564   0   0 9.999 3134   1 0.356
 69028 1037.63 1816.13 21.099  2.128 18.971  82   0 0.228 3214   8 0.113
 69030  990.38 1817.60 20.698  1.366 19.332  82   0 0.129 3199   4 0.185
 69031 1006.92 1814.53 99.999  9.999 18.222   0   0 9.999 3230   5 0.098
 69032 1068.82 1815.54 99.999  9.999 19.645   0   0 9.999 3214   2 0.178
 69033 1076.24 1815.66 21.254  1.968 19.285  84   0 0.245 3216   6 0.125
 69038 1012.05 1816.11 99.999  9.999 19.412   0   0 9.999 3207   6 0.195
 69039 1096.38 1816.20 21.010  1.599 19.410  83   0 0.191 3223   3 0.168
 69044 1024.63 1817.70 21.143  1.664 19.479  81   0 0.225 3212   7 0.163
 69050 1080.86 1820.53 99.999  9.999 19.128   0   0 9.999 3219   4 0.117
 69052  961.76 1822.86 99.999  9.999 19.416   0   0 9.999 3219   6 0.133
 69053 1068.10 1823.50 99.999  9.999 19.124   0   0 9.999 3219   6 0.131
 69056 1013.02 1820.67 20.086  1.233 18.852  83   0 0.084 3220   7 0.094
 69057 1071.54 1820.86 99.999  9.999 19.282   0   0 9.999 3214   7 0.140
 69065  950.60 1824.32 99.999  9.999 19.345   0   0 9.999 3217   2 0.125
