# OGLE EWS map.dat file for OGLE-2024-BLG-0223
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
212102 1705.62 4148.99 21.020  4.294 16.726  71   1 0.170 2814   7 0.014
212104 1891.14 4154.26 17.778  1.236 16.542  74   0 0.018 2802   3 0.015
212105 1876.00 4154.53 18.263  1.306 16.957  73   1 0.042 2794   9 0.033
212107 1950.41 4159.59 17.893  1.195 16.697  73   0 0.017 2785   4 0.014
212109 1653.14 4165.29 20.744  4.412 16.332  70   0 0.111 2770   3 0.012
212111 1883.18 4169.03 19.696  2.668 17.027  71   0 0.075 2757   6 0.022
212113 1718.32 4174.47 21.047  3.951 17.096  69   0 0.155 2747   5 0.021
212117 1968.33 4183.25 17.558  1.128 16.429  71   0 0.013 2723   5 0.015
212125 1663.17 4193.74 20.803  3.860 16.942  67   0 0.124 2700   3 0.018
212126 1919.20 4197.56 19.874  3.094 16.780  68   0 0.070 2689   5 0.014
212127 1705.79 4199.35 17.733  1.283 16.450  70   1 0.011 2687   5 0.012
212128 1775.80 4198.14 20.899  3.958 16.940  66   2 0.134 2690   5 0.017
212130 1941.76 4200.23 20.890  3.947 16.943  68   0 0.160 2679   5 0.018
212133 1840.12 4207.26 99.999  9.999 17.110   0   0 9.999 2652   1 0.019
212135 1651.41 4211.90 20.821  3.841 16.980  68   0 0.171 2631   6 0.019
212136 1998.94 4212.57 21.234  4.056 17.178  62   1 0.213 2627   3 0.022
212137 1684.61 4217.78 20.960  3.832 17.128  67   0 0.177 2611   2 0.020
212142 1747.09 4227.86 99.999  9.999 16.766   0   0 9.999 2555   4 0.092
212143 1910.17 4230.05 20.352  3.544 16.808  64   1 0.134 2526   7 0.027
212147 1891.18 4231.53 17.679  1.372 16.307  66   1 0.012 2519   8 0.011
212149 1708.59 4232.51 20.443  3.852 16.591  65   0 0.156 2511   5 0.013
212150 1753.52 4240.85 18.339  1.322 17.017  66   0 0.021 2407   6 0.022
212152 1719.03 4245.82 99.999  9.999 17.146   0   0 9.999 2356   7 0.027
212153 1691.85 4249.45 20.125  3.101 17.024  61   0 0.081 2312   1 0.019
212154 1718.03 4250.69 19.705  2.838 16.866  63   0 0.119 2291   7 0.035
212159 1734.64 4267.53 21.096  4.061 17.036  57   0 0.240 2071   2 0.019
212160 1814.21 4278.35 17.878  1.130 16.747  57   1 0.017 1925   5 0.022
212161 1821.55 4278.50 20.677  3.752 16.925  56   0 0.123 1928   2 0.021
212162 1979.11 4279.94 20.567  3.431 17.137  52   0 0.128 1900   2 0.021
212163 1769.12 4285.77 18.502  1.770 16.732  51   0 0.029 1816   0 0.027
212164 1901.43 4287.39 19.955  3.409 16.546  47   1 0.066 1767   1 0.014
212165 1691.57 4290.09 20.707  3.871 16.837  46   0 0.127 1721   0 0.030
212168 1707.59 4293.54 18.543  1.449 17.094  47   0 0.027 1633   4 0.023
212169 1697.74 4295.28 21.142  3.982 17.160  45   0 0.194 1588   4 0.027
212170 1761.59 4295.72 20.929  4.007 16.921  45   0 0.222 1566   3 0.018
212172 1658.51 4296.30 20.288  3.403 16.885  44   0 0.080 1567   2 0.018
212173 1996.86 4297.06 18.157  1.430 16.727  47   0 0.024 1529   2 0.026
212174 1817.86 4298.29 17.873  1.297 16.576  46   0 0.014 1508   1 0.014
212175 1948.74 4297.08 21.271  4.194 17.077  42   1 0.221 1533   1 0.021
212176 1936.53 4299.65 21.165  3.977 17.189  42   1 0.186 1468   2 0.024
212178 1795.49 4300.91 19.200  1.987 17.213  44   0 0.036 1405   0 0.021
212181 1973.37 4306.58 21.145  4.086 17.059  41   0 0.235 1228   0 0.024
212183 1700.80 4308.43 20.738  3.735 17.003  40   1 0.152 1196   1 0.019
212184 1686.83 4310.91 20.228  3.635 16.593  38   1 0.082 1107   0 0.018
212185 1990.86 4309.75 20.774  3.909 16.864  37   0 0.120 1161   1 0.023
212187 1792.43 4313.84 21.026  4.478 16.548  35   0 0.293 1029   0 0.036
212190 1720.44 4326.77 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212191 1678.22 4327.35 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212192 1785.36 4327.45 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212195 1979.64 3962.01 20.482  2.852 17.630  74   0 0.157 2856   4 0.043
212197 1804.26 3959.82 99.999  9.999 18.623   0   0 9.999 2859   1 0.072
212199 1831.17 4005.38 99.999  9.999 18.349   0   0 9.999 2858   3 0.061
212200 1698.15 4012.17 19.764  2.098 17.666  75   0 0.078 2855   8 0.040
212201 1961.48 4032.30 21.456  3.784 17.672  73   0 0.313 2862   0 0.049
212211 1689.57 4249.77 20.125  2.300 17.825  61   0 0.081 2295   2 0.039
212212 1705.37 4289.04 19.376  1.424 17.952  49   0 0.047 1730   0 0.169
212235 1790.38 3959.87 18.824  1.465 17.360  76   0 0.028 2862   1 0.030
212236 1660.76 3960.08 99.999  9.999 17.527   0   0 9.999 2857   6 0.046
212237 1915.98 3961.21 19.868  2.218 17.650  75   0 0.070 2857   1 0.028
212238 1952.62 3960.63 99.999  9.999 17.553   0   0 9.999 2857   4 0.028
212239 1858.83 3962.29 21.248  3.923 17.326  74   1 0.224 2858   3 0.024
212241 1779.52 3965.18 99.999  9.999 17.586   0   0 9.999 2860   3 0.030
212243 1670.94 3965.72 21.870  4.283 17.587  70   0 0.332 2858   3 0.028
212246 1678.16 3969.68 99.999  9.999 17.774   0   0 9.999 2858   1 0.036
212247 1722.15 3971.59 19.406  1.656 17.750  77   0 0.050 2859   3 0.039
212248 1830.71 3973.33 21.245  3.737 17.508  75   0 0.211 2856   4 0.026
212250 1687.64 3974.31 99.999  9.999 17.695   0   0 9.999 2858   4 0.034
212251 1983.43 3974.70 20.224  2.415 17.809  74   0 0.117 2851   3 0.034
212253 1861.44 3975.83 21.833  4.020 17.813  73   0 0.357 2856   5 0.035
212254 1876.62 3977.05 18.773  1.289 17.484  76   0 0.029 2858   3 0.026
212255 1723.13 3977.79 21.076  3.726 17.350  76   0 0.211 2861   3 0.024
212256 1923.93 3977.93 21.641  4.018 17.622  70   1 0.270 2852   6 0.030
212257 1908.74 3979.64 21.888  4.336 17.552  75   0 0.382 2854   3 0.026
212258 1922.62 3982.64 21.165  3.936 17.228  73   0 0.223 2856   4 0.022
212259 1701.23 3984.94 99.999  9.999 17.529   0   0 9.999 2864   2 0.106
212260 1802.96 3985.20 21.110  3.745 17.365  73   1 0.216 2857   2 0.022
212261 1877.17 3985.00 99.999  9.999 18.247   0   0 9.999 2857   0 0.097
212263 1846.68 3987.45 20.977  3.757 17.220  73   1 0.163 2860   2 0.021
212265 1834.35 3991.42 21.759  3.852 17.907  70   0 0.345 2857   4 0.035
212266 1704.30 3993.25 99.999  9.999 17.223   0   0 9.999 2866   0 0.122
212267 1782.17 3994.84 99.999  9.999 17.826   0   0 9.999 2860   1 0.050
212268 1807.54 3996.11 21.627  4.151 17.476  72   0 0.323 2855   4 0.024
212269 1881.98 3995.34 19.221  1.321 17.899  76   0 0.052 2858   2 0.040
212272 1733.85 4000.43 21.423  4.097 17.326  69   0 0.238 2858   4 0.022
212275 1945.72 4002.52 18.813  1.340 17.473  76   0 0.030 2856   2 0.025
212276 1982.36 4002.72 20.079  2.195 17.885  73   0 0.071 2854   1 0.035
212277 1697.81 4004.38 21.024  3.815 17.209  73   1 0.236 2844  18 0.035
212278 1958.81 4004.09 21.376  3.998 17.378  74   0 0.217 2853   7 0.023
212279 1753.37 4004.27 21.905  4.123 17.782  73   0 0.333 2853   4 0.031
212280 1791.23 4004.23 19.712  1.804 17.909  75   0 0.058 2855   3 0.034
212282 1652.23 4005.64 19.438  1.410 18.028  74   1 0.037 2858   2 0.039
212283 1813.48 4009.62 99.999  9.999 17.905   0   0 9.999 2854   2 0.034
212284 1672.18 4011.29 21.901  4.542 17.359  72   0 0.353 2862   1 0.024
212286 1970.09 4011.40 19.052  1.475 17.577  74   0 0.033 2856   1 0.027
212290 1660.95 4015.58 99.999  9.999 17.783   0   0 9.999 2858   2 0.033
212294 1844.81 4022.93 22.096  4.141 17.955  71   0 0.403 2853   3 0.035
212295 1990.33 4024.36 20.849  3.672 17.178  72   0 0.147 2844  10 0.025
212298 1668.56 4026.19 99.999  9.999 17.512   0   0 9.999 2856   4 0.025
212299 1959.05 4029.65 20.290  3.462 16.828  75   0 0.111 2859   3 0.021
212301 1988.79 4030.99 21.427  3.978 17.449  70   0 0.251 2847   8 0.029
212307 1949.19 4040.36 21.000  3.467 17.533  76   0 0.237 2858   3 0.053
212308 1653.94 4040.31 21.781  3.984 17.798  70   0 0.362 2856   2 0.032
212309 1888.88 4042.19 99.999  9.999 18.036   0   0 9.999 2863   0 0.040
212311 1903.51 4043.74 21.611  4.205 17.406  75   0 0.242 2860   4 0.027
212313 1708.46 4044.55 99.999  9.999 17.449   0   0 9.999 2856   7 0.029
212318 1849.94 4048.33 21.774  4.160 17.614  68   0 0.360 2855   5 0.027
212319 1889.14 4048.02 21.196  3.898 17.298  74   1 0.189 2860   2 0.022
212320 1743.36 4050.39 20.947  3.796 17.152  74   1 0.169 2860   5 0.028
212322 1903.31 4049.95 21.338  3.913 17.425  73   0 0.254 2861   1 0.025
212323 1819.84 4050.74 19.497  1.875 17.621  75   0 0.063 2858   2 0.040
212324 1824.96 4051.08 21.482  4.157 17.325  73   0 0.318 2856   4 0.024
212326 1789.34 4052.23 21.874  4.196 17.678  70   0 0.408 2858   3 0.042
212327 1737.30 4053.42 21.709  3.935 17.775  74   0 0.280 2859   2 0.052
212328 1796.58 4054.17 21.110  3.901 17.209  74   0 0.210 2858   5 0.021
212330 1899.79 4054.98 21.698  4.310 17.388  70   0 0.353 2860   3 0.028
212331 1890.34 4057.59 99.999  9.999 17.897   0   0 9.999 2860   1 0.043
212334 1670.44 4063.11 21.897  4.323 17.574  68   0 0.349 2860   2 0.027
212337 1991.58 4067.86 21.282  3.571 17.711  73   0 0.259 2847   5 0.035
212339 1796.09 4072.63 21.607  4.291 17.316  71   0 0.311 2860   2 0.028
212340 1669.16 4074.04 19.537  2.121 17.416  76   0 0.042 2859   3 0.023
212341 1734.19 4074.51 18.721  1.424 17.297  77   0 0.022 2859   4 0.022
212342 1851.10 4074.70 21.510  4.246 17.264  73   0 0.367 2856   6 0.027
212347 1722.17 4082.02 22.117  4.766 17.351  71   0 0.366 2858   8 0.040
212350 1989.53 4085.45 21.772  3.947 17.825  71   0 0.330 2846   5 0.035
212352 1775.66 4089.03 20.996  3.729 17.268  77   0 0.222 2859   5 0.022
212353 1890.37 4089.54 19.314  1.600 17.714  75   0 0.055 2856   3 0.032
212354 1680.24 4090.52 21.640  3.787 17.853  75   0 0.321 2856   5 0.036
212355 1980.91 4091.39 19.406  1.637 17.769  73   0 0.040 2855   0 0.034
212356 1661.14 4091.02 99.999  9.999 18.663   0   0 9.999 2846   6 0.207
212357 1768.59 4093.36 21.468  4.279 17.189  71   0 0.245 2858   7 0.020
212358 1663.09 4096.38 99.999  9.999 17.095   0   0 9.999 2866   0 0.060
212359 1965.11 4096.70 21.902  4.276 17.626  62   0 0.331 2858   0 0.033
212364 1733.18 4104.04 20.743  3.118 17.625  73   0 0.153 2858   1 0.029
212366 1689.16 4106.09 21.620  4.340 17.279  70   0 0.324 2857   4 0.024
212367 1747.19 4108.36 21.360  4.091 17.269  74   0 0.218 2854   2 0.021
212368 1918.35 4108.79 19.839  2.075 17.764  73   1 0.080 2850   4 0.057
212370 1850.74 4109.14 21.091  3.179 17.913  74   0 0.196 2856   2 0.051
212371 1860.11 4110.28 19.228  1.380 17.848  74   1 0.036 2851   3 0.036
212372 1906.14 4116.89 99.999  9.999 18.082   0   0 9.999 2848   2 0.044
212374 1712.35 4118.70 99.999  9.999 17.572   0   0 9.999 2852   3 0.037
212376 1669.79 4124.11 22.068  4.155 17.913  71   0 0.394 2841   3 0.034
212377 1797.02 4127.11 21.992  4.418 17.574  71   0 0.545 2847   5 0.027
212378 1750.34 4127.92 21.252  3.712 17.540  71   0 0.204 2850   1 0.029
212379 1959.99 4130.67 21.164  3.800 17.364  70   0 0.193 2834   6 0.023
212380 1913.62 4131.57 18.683  1.420 17.263  73   0 0.026 2841   4 0.024
212381 1893.90 4131.41 99.999  9.999 17.948   0   0 9.999 2835   5 0.035
212382 1996.61 4132.11 21.251  4.024 17.228  68   0 0.194 2832   4 0.022
212383 1952.96 4133.51 21.350  4.091 17.259  70   0 0.208 2835   4 0.021
212384 1908.81 4134.59 99.999  9.999 17.298   0   0 9.999 2837   5 0.023
212385 1983.20 4134.71 21.494  4.034 17.460  67   0 0.217 2829   1 0.031
212388 1878.00 4137.07 19.131  1.467 17.665  71   0 0.040 2835   1 0.031
212389 1659.36 4138.48 21.643  3.978 17.666  68   0 0.335 2832   3 0.036
212392 1718.79 4140.23 21.709  3.802 17.907  70   0 0.310 2827   0 0.035
212393 1882.88 4141.85 21.988  4.301 17.686  68   0 0.431 2826   2 0.034
212394 1970.45 4144.85 19.261  1.495 17.767  69   2 0.035 2817   5 0.035
212395 1894.88 4144.82 99.999  9.999 17.978   0   0 9.999 2822   2 0.040
212396 1884.85 4147.77 21.300  3.890 17.410  71   0 0.262 2821   3 0.029
212397 1954.12 4147.57 21.750  4.547 17.203  65   0 0.368 2816   4 0.021
212400 1800.64 4149.94 19.603  2.152 17.452  71   0 0.058 2810   4 0.024
212402 1793.84 4150.30 99.999  9.999 17.646   0   0 9.999 2811   3 0.030
212403 1942.60 4150.93 21.796  4.098 17.698  70   0 0.361 2802   3 0.029
212404 1760.70 4149.60 99.999  9.999 19.262   0   0 9.999 2790   0 0.166
212406 1846.48 4153.91 99.999  9.999 17.680   0   0 9.999 2794   5 0.033
212408 1737.30 4154.52 19.750  1.673 18.077  71   0 0.063 2794   3 0.040
212409 1757.78 4156.60 18.521  1.302 17.219  72   1 0.023 2795   2 0.027
212410 1897.00 4156.48 20.750  3.575 17.175  71   0 0.204 2793   4 0.026
212413 1870.72 4155.88 99.999  9.999 17.705   0   0 9.999 2799   1 0.217
212415 1676.26 4160.40 21.155  3.652 17.503  69   0 0.202 2784   3 0.025
212416 1807.23 4159.56 99.999  9.999 17.528   0   0 9.999 2785   0 0.048
212418 1820.60 4162.95 99.999  9.999 17.773   0   0 9.999 2767   4 0.035
212420 1886.37 4164.08 99.999  9.999 17.691   0   0 9.999 2772   2 0.070
212421 1916.90 4164.36 99.999  9.999 17.746   0   0 9.999 2761   3 0.030
212424 1765.36 4168.12 21.809  4.272 17.537  68   0 0.328 2758   4 0.027
212425 1935.02 4166.54 21.756  3.728 18.028  67   0 0.304 2755   4 0.039
212428 1718.33 4170.26 21.084  3.817 17.268  69   1 0.173 2757   4 0.023
212429 1739.20 4172.22 21.375  4.003 17.372  69   0 0.229 2743   6 0.021
212430 1931.50 4172.35 19.396  2.176 17.220  71   0 0.046 2745   5 0.021
212431 1715.04 4172.00 99.999  9.999 17.512   0   0 9.999 2750   5 0.029
212432 1874.52 4173.18 21.679  4.311 17.368  68   0 0.393 2748   4 0.026
212434 1681.44 4174.80 21.788  4.245 17.543  69   0 0.369 2743   3 0.025
212435 1779.37 4175.49 21.610  4.386 17.225  68   0 0.253 2745   6 0.020
212436 1718.54 4177.20 21.047  2.923 18.124  69   0 0.155 2744   1 0.051
212437 1663.52 4178.50 21.720  4.237 17.483  68   0 0.336 2739   4 0.025
212438 1851.80 4177.34 99.999  9.999 17.860   0   0 9.999 2738   3 0.037
212440 1888.83 4179.01 99.999  9.999 17.797   0   0 9.999 2734   1 0.032
212445 1758.29 4180.32 21.350  3.869 17.481  65   0 0.258 2729   8 0.024
212446 1767.67 4180.29 19.386  1.489 17.897  68   1 0.037 2735   1 0.034
212447 1930.44 4183.25 18.834  1.315 17.519  69   0 0.025 2725   2 0.028
212452 1911.79 4186.29 19.421  1.970 17.450  69   0 0.044 2715   4 0.024
212453 1868.88 4187.66 21.785  4.390 17.395  67   0 0.379 2708   7 0.024
212454 1856.42 4188.59 19.057  1.579 17.478  68   0 0.030 2711   2 0.023
212455 1876.19 4187.91 18.929  1.407 17.522  70   0 0.034 2711   3 0.025
212457 1938.71 4189.29 18.907  1.406 17.501  68   0 0.029 2705   3 0.026
212458 1987.65 4190.28 20.488  3.059 17.430  66   0 0.110 2698   3 0.025
212462 1752.43 4194.44 21.531  4.321 17.210  67   0 0.230 2696   7 0.021
212463 1963.54 4195.12 21.059  3.848 17.212  68   0 0.182 2690   9 0.046
212464 1781.49 4196.57 22.030  4.181 17.849  68   0 0.343 2689   6 0.038
212465 1683.74 4198.65 21.653  4.320 17.333  69   0 0.293 2684   3 0.022
212467 1845.99 4199.51 99.999  9.999 17.297   0   0 9.999 2683   6 0.021
212468 1790.73 4199.90 99.999  9.999 18.109   0   0 9.999 2679   2 0.045
212471 1715.84 4203.64 99.999  9.999 17.997   0   0 9.999 2673   0 0.105
212473 1745.96 4204.99 99.999  9.999 18.013   0   0 9.999 2660   3 0.044
212474 1827.68 4205.33 21.616  3.896 17.721  66   0 0.340 2656   5 0.032
212476 1805.83 4206.98 19.921  3.077 16.844  67   0 0.057 2655   2 0.026
212479 1993.27 4211.07 20.369  2.848 17.521  66   1 0.105 2626   7 0.028
212480 1962.45 4208.75 22.226  4.251 17.975  61   0 0.528 2635   8 0.049
212482 1737.38 4211.13 18.595  1.333 17.262  69   0 0.030 2633   9 0.029
212483 1932.93 4212.31 21.309  4.031 17.278  66   0 0.225 2630   4 0.029
212484 1667.17 4214.43 21.176  3.964 17.213  67   0 0.155 2626   3 0.021
212485 1882.80 4213.13 21.366  3.492 17.874  67   1 0.210 2627   0 0.035
212487 1691.31 4214.98 21.832  4.248 17.584  65   0 0.313 2619   4 0.028
212492 1776.15 4220.25 21.457  4.120 17.337  66   0 0.299 2592   7 0.023
212493 1796.88 4220.73 20.448  3.142 17.306  65   0 0.116 2595   6 0.023
212494 1904.53 4219.45 99.999  9.999 18.707   0   0 9.999 2597   6 0.118
212495 1782.27 4220.89 99.999  9.999 17.593   0   0 9.999 2593   2 0.035
212496 1892.17 4220.88 21.204  3.866 17.339  64   0 0.173 2591   1 0.023
212497 1718.28 4222.45 21.761  4.461 17.300  64   0 0.432 2583   5 0.024
212500 1701.40 4227.27 21.841  4.337 17.504  61   0 0.382 2548   5 0.029
212501 1913.46 4228.16 20.567  3.554 17.013  63   1 0.187 2541   8 0.045
212502 1799.20 4228.44 18.811  1.532 17.279  67   0 0.025 2546   2 0.020
212503 1655.19 4228.36 21.886  4.157 17.729  65   1 0.331 2543   3 0.032
212504 1903.07 4229.36 18.904  1.441 17.463  67   1 0.032 2533   3 0.030
212505 1987.86 4228.91 21.494  4.031 17.462  62   0 0.307 2528   4 0.025
212506 1785.35 4230.12 21.473  4.214 17.259  68   0 0.267 2533   2 0.025
212507 1770.87 4233.47 21.662  4.376 17.286  63   0 0.346 2501   3 0.022
212508 1788.34 4234.22 21.777  4.353 17.424  58   0 0.339 2493   1 0.027
212511 1873.69 4234.34 19.516  1.891 17.625  64   0 0.047 2490   2 0.028
212512 1953.83 4234.90 99.999  9.999 18.068   0   0 9.999 2475   2 0.058
212513 1824.14 4237.70 21.382  3.778 17.604  62   1 0.215 2457   2 0.026
212514 1664.28 4239.22 19.745  1.968 17.776  63   0 0.056 2424   4 0.039
212515 1837.65 4239.69 99.999  9.999 17.901   0   0 9.999 2415   1 0.038
212516 1893.19 4239.03 99.999  9.999 18.081   0   0 9.999 2423   1 0.047
212518 1921.72 4242.06 99.999  9.999 17.745   0   0 9.999 2387   1 0.037
212519 1654.52 4243.75 21.799  4.172 17.627  61   0 0.340 2368   1 0.029
212520 1776.83 4243.44 99.999  9.999 17.679   0   0 9.999 2372   3 0.030
212521 1835.08 4243.74 99.999  9.999 17.824   0   0 9.999 2372   3 0.034
212522 1868.26 4243.75 21.277  3.856 17.422  63   0 0.246 2363   5 0.023
212526 1735.48 4248.65 21.232  3.861 17.370  64   0 0.248 2319   8 0.033
212528 1794.78 4251.85 20.049  2.764 17.285  59   0 0.075 2261   2 0.021
212529 1932.03 4252.45 21.546  4.140 17.407  59   0 0.223 2263   0 0.028
212530 1875.79 4255.07 99.999  9.999 17.431   0   0 9.999 2220   6 0.025
212533 1709.78 4259.87 19.590  1.749 17.841  59   0 0.081 2161   4 0.059
212534 1996.57 4259.29 21.669  3.904 17.765  55   0 0.310 2172   2 0.033
212535 1750.49 4259.34 18.625  1.341 17.284  61   0 0.043 2183   2 0.034
212537 1668.06 4262.17 20.180  2.319 17.861  58   0 0.078 2130   2 0.035
212538 1697.86 4262.18 21.512  3.681 17.831  57   0 0.316 2132   2 0.037
212539 1956.77 4265.54 99.999  9.999 18.175   0   0 9.999 2080   0 0.072
212540 1767.03 4267.99 21.834  4.424 17.410  55   0 0.327 2061   3 0.024
212541 1783.16 4271.07 99.999  9.999 17.617   0   0 9.999 2027   1 0.027
212543 1674.40 4274.36 99.999  9.999 18.964   0   0 9.999 1930   1 0.212
212546 1651.62 4282.02 21.733  3.537 18.196  51   0 0.342 1868   2 0.049
212547 1701.41 4283.63 20.754  3.480 17.274  51   0 0.152 1833   1 0.205
212550 1980.33 4287.57 21.245  3.827 17.418  46   0 0.219 1761   2 0.025
212551 1808.68 4287.30 99.999  9.999 17.842   0   0 9.999 1764   1 0.108
212552 1881.25 4289.90 21.109  3.542 17.567  45   0 0.157 1716   1 0.028
212553 1963.77 4290.47 99.999  9.999 17.844   0   0 9.999 1716   5 0.049
212554 1845.03 4292.17 99.999  9.999 17.976   0   0 9.999 1689   0 0.037
212556 1960.10 4295.81 19.129  1.638 17.492  46   1 0.038 1588   3 0.028
212557 1838.09 4297.06 99.999  9.999 18.045   0   0 9.999 1527   1 0.040
212558 1765.02 4299.48 21.436  4.207 17.229  45   0 0.381 1471   1 0.027
212560 1932.16 4300.61 99.999  9.999 17.830   0   0 9.999 1439   1 0.039
212561 1945.10 4301.33 20.684  3.289 17.395  43   0 0.127 1403   2 0.030
212562 1926.22 4301.43 21.411  3.655 17.756  42   0 0.253 1399   3 0.034
212563 1694.37 4301.37 99.999  9.999 18.023   0   0 9.999 1400   3 0.041
212564 1951.56 4303.70 99.999  9.999 17.282   0   0 9.999 1306   2 0.027
212566 1778.81 4305.76 22.228  4.302 17.927  34   0 0.413 1251   1 0.042
212567 1682.79 4308.61 21.018  3.754 17.264  40   0 0.199 1165   1 0.035
212568 1926.22 4309.00 21.453  3.899 17.554  40   0 0.297 1161   0 0.033
212569 1982.65 4309.80 21.264  3.961 17.303  39   0 0.253 1123   3 0.029
212570 1807.13 4310.43 21.053  3.470 17.583  37   0 0.347 1133   0 0.175
212571 1693.00 4316.67 99.999  9.999 18.225   0   0 9.999  976   1 0.111
212572 1853.09 4311.90 21.360  3.618 17.742  36   0 0.338 1083   0 0.034
212573 1756.15 4312.87 99.999  9.999 17.252   0   0 9.999 1057   2 0.144
212574 1956.09 4314.98 99.999  9.999 17.511   0   0 9.999 1002   4 0.032
212576 1965.00 4316.76 99.999  9.999 17.437   0   0 9.999  975   4 0.048
212578 1668.87 4320.14 99.999  9.999 17.546   0   0 9.999  873   4 0.168
212580 1845.44 4319.99 19.586  1.768 17.819  33   0 0.179  879   7 0.115
212581 1889.62 4321.22 99.999  9.999 18.019   0   0 9.999  831   1 0.244
212584 1958.79 4322.90 99.999  9.999 18.066   0   0 9.999  750   0 0.308
212586 1669.33 4327.19 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212587 1763.96 4325.86 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212589 1931.56 4331.33 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212590 1990.12 4330.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
212591 1828.92 4009.24 21.034  2.399 18.635  73   1 0.184 2856   2 0.071
212594 1878.80 3982.51 99.999  9.999 19.242   0   0 9.999 2847   2 0.173
212598 1981.59 3997.22 99.999  9.999 19.248   0   0 9.999 2852   2 0.148
